title,artist,like_cnt,lyrics
I Love You,포지션(Position),"80,552","I love you 사랑한다는 이 말 밖에는 해줄 말이 없네요 
I love you 의미없는 말이 되었지만 사랑해요 

이제와서 무슨 소용 있겠어요 다신 볼 수 없는 이별인데
돌이킬 수 없는걸 잘 알고 있지만 
어떻게든 그댈 잡아 두고 싶은걸 우~ 우~ 우~ 

이 세상 아니라도 언젠가 우리 다시 만날텐데 
눈물 한 방울도 보여선 안되겠죠 
사랑에 빠지게 만들었던 미소로 날 떠나요 
그 미소 하나로 언제라도 그대를 찾아낼 수 있게

I love you 기억하나요 처음 그대에게 느낀 그 떨림 
I love you 오랜 후에서야 내게 해준 그대 그 한마디 

우리 사랑 안 될 거라 생각했죠 너무나도 아름다웠기에 
돌아서려 했었던 내 앞에 그대는 
꿈만 같은 사랑으로 다가왔었죠 우~ 우~ 우~

이 세상 아니라도 언젠가 우리 다시 만날텐데 
눈물 한 방울도 보여선 안되겠죠 
사랑에 빠지게 만들었던 미소로 날 떠나요 
그 미소 하나로 언제라도 그대를 찾아낼 수 있게 

언젠가 우리 다시 만나면 약속 하나만 해요 
이렇게 아프게 너무 쉽게 헤어질 사랑하진 마요"
Check Pattern,성진 (DAY6),418,"우린 어쩌면 서로 엇갈린
수많은 선들 위를 걷는 건 아닐까

너를 만난 건 우연이 맞닿은 것
그뿐이었단 생각을 하면
이별은 견딜만할지도

Life's like walking on a check pattern

수없이 반복된 만남과
헤어짐이라도
견딜 수 있어
결국 엇갈린 채 등 돌려
멀어진대도
나는 알 수 있어
언젠간 다시 마주한다는 걸

어쩌면 우린 다른 색을
담고 있어서, 서로에게 다가가지
못한 걸지도

Life's like walking on a check pattern

수없이 반복된 만남과
헤어짐이라도
견딜 수 있어
결국 엇갈린 채 등 돌려
멀어진대도
나는 알 수 있어
언젠가는 다시 마주한단 걸

쉽지 않다는 걸 알아
끝도 없이 기다릴 뿐
다음이 있다고
믿고 싶나 봐

수없이 반복될 만남과
헤어짐이라면
견딜 수 있어
다시 엇갈린 채 등 돌려
멀어진대도
나는 알 수 있어
언젠간 우린 마주하게 될 거야"
그랬나봐,김형중,"197,842","많은친구 모인밤 그 속에서 
늘있던 자리에 니가 가끔 보이지 않을때 
내가 좋아했던 너의 향길 맡으면 
혹시 니가 아닐까 고갤돌려 널 찾을때 
우연히 너의 동넬 지나갈때면 어느새 니얼굴 자꾸 떠오를때

그랬나봐 나 널 좋아하나봐 하루하루 니 생각만 나는걸
널 보고 싶다고 잘할 수 있다고 
용기내 전활걸고 싶었는데 그게 잘 안돼 바보처럼

우연히 너의 메일을 알게되면서 
모니터 앞에 널 밤새 기다릴때 

그랬나봐 나 널 좋아하나봐 하루하루 니 생각만 나는걸
널 보고 싶다고 잘할 수 있다고 
용기내 전활걸고 싶었는데 그게 잘 안돼 

말 하지못한 막막함을 너는 알고 있을까 
오랬동안 기다려온 사람 내앞에 숨쉬고 있는걸 

그랬나봐 나 널 좋아하나봐 하루하루 니 생각만 나는걸
널 보고 싶다고 잘할 수 있다고 
용기내 전활걸고 싶었는데 그게 잘 안돼 

넌 언제나 나를 꿈꾸게 하지 
지금보다 더 좋은 남자 되고싶다고
널 만나러 가는 이시간 난 연습해 
그토록 오랜시간 가슴속에 숨겨왔던말

사랑해.."
봄 내음보다 너를,김나영,"1,555","너의 이름을 부르면

뒤돌아 꼭 안아주던

따뜻했던 너의 향기 어떤 봄 내음보다 

여운이 길었던 너였어

아직 너를 너를 그리워해

여전히 넌 내 맘 깊은 곳에

너와 걷던 길목을 지나갈 때면

나는 고개를 떨구곤 해

비 오던 그 어느 날도

나보다 먼저 서있던

오래 기다렸다고 날 다그치지도

오히려 날 안아줬던 너

아직 너를 너를 그리워해

여전히 넌 내 맘 깊은 곳에

너와 걷던 길목을 지나갈 때면

나는 고개를 떨구곤 해

나의 모든 날에 넌 자연스럽게

처음부터 그 자리에 있던 것처럼

오래오래 간직할 거야

우리 함께했던 날 전부

우리 다시 다시 만나는 날

그땐 내가 먼저 달려갈게

표현하지 못했던 온 맘을 담아

너를 더 사랑할게 너를"
다시 한번 우리 이별할 수 있기를,신예영,55,"그때는 뭐가 그리 좋았었는지
네 생각에 또 어느새
잠겨있는 오늘
괜찮아질 거라고 되뇌어보지만
나도 모르게 네 소식을 기다려

잘가
두 글자에 우리 추억을 모두 묻은 채로
떠나가는 너를 잡지 못했던
내가 또 미워져

반짝이던 그 밤
당연했던 너의 온기
날 녹여주던 작은 미소 
하나까지 다 이렇게 선명한데

스쳐 가는 사람들 속에서
한 번쯤은 마주치길
그때라면 그저 담담하게
다시 한번 우리 이별할 수 있기를

잘가
두 글자에 우리 추억을 모두 묻은 채로
떠나가는 너를 잡지 못했던
내가 또 미워져

반짝이던 그 밤
당연했던 너의 온기
날 녹여주던 작은 미소 하나까지다
이렇게 선명한데

스쳐 가는 사람들 속에서
한 번쯤은 마주치길
그때라면 그저 담담하게
다시 한번 우리 이별할 수 있기를

나만큼 좋은 사람 만나라는 말
함께 걸었던 이 길을 나 혼자
걸어야 하나 봐

그날 돌아서는 너의 뒤로
다가가 잡았더라면 
너의 기억만 더욱더 선명해져

가끔씩은 내 생각에 문득
하염없이 잠겨있길
헛된 기대란 걸 알면서도
이것밖에 할 수가 없는데

반짝이던 그 밤 
당연했던 너의 온기
따뜻한 작은 미소 하나까지 다
이렇게 선명한데

스쳐 가는 사람들 속에서
한 번쯤은 마주치길
그때라면 그저 담담하게
다시 한번 우리 이별할 수 있기를"
온기,임영웅,"3,794","아무도 모를 거야 
말한 적 없을 테니
아이처럼 울고 싶은 순간들
어른이란 말은 참 그댈 힘들게 하죠
더 외롭게 만들어

힘겨운 걸음으로 먼 길을 걸었는데
가고 싶은 곳은 어디였는지
어둡고 깊은 곳에 웅크려 앉은 그댈
난 떠나지 않겠어요

아무리 먼 길을 떠났어도
아무리 긴 시간이 흘러도
이 길 끝에 떠오르는 태양을 만날 때까지
난 곁에 있겠어요

힘겨운 걸음으로 먼 길을 걸었는데
가고 싶은 곳은 어디였는지
세상이 지독하게 그댈 혼자 둘 때엔
단 하나만 기억해요

아무리 먼 길을 떠났어도
아무리 긴 시간이 흘러도
이 길 끝에 떠오르는 태양을 만날 때까지
난 곁에 있어요

(I will be with you) 혼자인 것 같아
(I can be your only one) 
그 어둠 속에 단 한 번의 용기, 
단 한 사람의 온기
(Wanna be Warm) 
그 작은 시작이 돼 줄 수 있어(in your life)                    

또다시 먼 길을 떠나도
한 번 더 긴 시간이 가도
이 길 끝에 떠오르는 태양을 만날 때까지
난 곁에 있겠어요
나 곁에 있어요"
이 사랑,다비치,"13,550","시간을 되돌리면 기억도 지워질까
해볼 수도 없는 말들을 내뱉는 걸 알아
널 힘들게 했고 눈물로 살게 했던
미안한 마음에 그런 거야
하지만 난 말야
너의 밖에선 살 수 없어
내겐 너 하나로 물든 
시간만이 흘러갈 뿐이야
사랑해요 고마워요 
따뜻하게 나를 안아줘
이 사랑 땜에 나는 살 수 있어
사랑은 그런가봐 무슨 말을 해봐도
채워지지 않은 것 같은 마음이 드나봐
내 욕심이라고 다시 생각을 해봐도
그 마음 쉽게 사라지지 않아
알잖아 난 말야
너의 밖에선 살 수 없어
내겐 너 하나로 
물든 시간만이 흘러갈 뿐이야
사랑해요 고마워요 
따뜻하게 나를 안아줘
이 사랑 땜에 나는 살 수 있어
돌아가도 다시 견딜 수 있을까
너무 힘들던 시간들
흔들리지 않은 너를 볼 때면
떨리는 내 입술이
두루루두루루
알잖아 난 말야
너의 밖에선 살 수 없어
내겐 너 하나로 
물든 시간만이 흘러갈 뿐이야
사랑해요 고마워요 
따뜻하게 나를 안아줘
이 사랑 땜에 나는 살 수 있어
사랑 땜에 나는 살 수 있어"
기억해줘요 내 모든 날과 그때를,거미,"7,406","듣고있나요 나의 이 모든 얘기를
그댈 향한 내 깊은 진심을
매일 그리움 속에 그대를 불러보지만
닿을 수 없는 마음을 나도 이젠 알 것 같아요
내 안의 그대를 놓을 수 없네요
애써도 그게 잘 안돼요
마음과 반대로 밀어내려 할수록
이토록 더 아파지네요
기억하나요 나의 이 모든 얘기를
그댈 향한 내 깊은 진심을
매일 그리움 속에 그대를 불러보지만
닿을 수 없는 마음을 나도 이젠 알 것 같아요
스쳐가는 이 계절을 지나
언젠가는 멀어질 걸 아니까
더 모질게 그댈 밀어냈어요 너무
가슴이 미칠 듯 아파도
듣고 있나요 나의 이 모든 얘기를
그댈 향한 내 깊은 진심을
매일 그리움 속에 그대를 불러보지만
닿을 수 없는 마음을 나도 이젠 알 것 같아요
아무 이유 없이 눈물 나는 날에는
그댈 찾아가고 있네요 이렇게
기억해줘요 내 모든 날과 그때를
지울수록 선명해지니까
가슴 아프겠지만 그대를 보내야 해요
나를 기억해주세요 나 그대만 사랑했음을"
선물,멜로망스(MeloMance),"27,779","빛이 들어오면 자연스레 뜨던 눈 
그렇게 너의 눈빛을 보곤
사랑에 눈을 떴어

항상 알고 있던 것들도 어딘가
새롭게 바뀐 것 같아
남의 얘기 같던 설레는 일들이
내게 일어나고 있어

나에게만 준비된 선물 같아
자그마한 모든 게 커져만 가
항상 평범했던 일상도
특별해지는 이 순간

별생각 없이 지나치던 것들이
이제는 마냥 내겐 예뻐 보이고
내 맘을 설레게 해

항상 어두웠던 것들도 어딘가
빛나고 있는 것 같아
남의 얘기 같던 설레는 일들이
내게 일어나고 있어

나에게만 준비된 선물 같아
자그마한 모든 게 커져만 가
항상 평범했던 일상도
특별해지는 이 순간

너를 알게 된 뒤 보이는
모든 것들이 너무 예뻐 보여
그렇게 신난 아이처럼
순수한 사람이 된 것 같아

나에게만 준비된 선물 같아
자그마한 모든 게 커져만 가
항상 평범했던 일상도
특별해지는 이 순간
깊은 사랑에 빠진 순간"
늦은 밤 너의 집 앞 골목길에서,노을,"9,048","오래되었어 그때 너의 웃음
너의 목소리 잊혀진거 같아
시간의 위로 그 말의 의미를 이젠 알아
아픈 니 얘기도 적당히 할 수 있어
그런데 이게 뭐랄까 난 난 술 한잔하면서
괜찮은 듯 얘기하며 널 털어냈는데
집으로 돌아오면서 한 번 더 떠오른 기억에
걸음을 멈춰 서서 이렇게 울고 있어
자연스럽게 발걸음을 돌려
나 바래다주던 익숙한 길을 가
밤이 깊어져서 아무것도 보이지 않아도
손을 흔들면서 인사하던 널 봤어
그런데 이게 뭐랄까 난 난 술 한잔하면서
괜찮은 듯 얘기하며 널 털어냈는데
집으로 돌아오면서 한 번 더 떠오른 기억에
걸음을 멈춰 서서 이렇게 울고 있어
아무도 없어서 참 다행이야
나 이렇게 편안히 너를 부를 수 있는 걸
외로운 위로겠지만
그래서 이젠 뭘 할까 난 난 널 생각했어도
괜찮은 듯 얘기하며 다 지워냈는데
집으로 돌아오면서 한 번 더 떠오른 추억에
걸음을 멈춰 서서 또다시 울고 있어"
12월 32일,별,"94,736","올해가 가기 전에 꼭 돌아온다고　　
걱정하지 말고 기다리면 된다고
기다렸던 만큼 우리 행복할거라고　　
조금 힘들어도 날 기다려 달라고

그래서 나는 웃으며 기다렸어　　
기다림은 오히려 즐겁게만 
느껴졌어
달력을 한 장씩 넘길 때마다　　
너의 모습이 보이는것 같아
하지만 올해가 다 가도록　　
마지막 달력을 넘기도록
너는 결국오질 않고　　
새해만 밝아서 기뻐하는 사람들 속에서
나만 울었어

내게 1월1일은 없다고　　
내 달력은 끝이 아니라고
32일이라고 33일이라고　　
니가 올 때까지 나에겐 아직
12월이라고

힘들걸 알지만 쉽지 않을걸 알지만　　
나의 말을 믿고 기다려 줄 수 있냐고
기달려 준다면 나는 곧 돌아온다고　　
그리고 영원히 너와 함께 할거라고

떨어지는 낙엽을 바라보며 
내 가슴은 조금씩 설레였고　　
첫눈이 아름답게 내리던 날 니가 
올 때가 됐다 생각했어

하지만 올해가 다가도록　　
마지막 달력을 넘기도록
너는 결국 오질 않고 　　
새해만 밝아서 

기뻐하는 사람들 속에서 나만 울었어　　
내게1월1일은 없다고 
내 달력은 끝이 아니라고 　　
32일이라고 33일이라고 
니가 올 때까지 　　
나에겐 아직 12월이라고
12월이라고~"
광화문에서 (At Gwanghwamun),규현 (KYUHYUN),"13,603","넌 어땠는지, 아직 여름이 남아
왠지 난 조금 지쳤던 하루
광화문 가로수 은행잎 물들 때
그제야 고갤 들었었나 봐

눈이 부시게 반짝이던 
우리 둘은 이미 남이 되었잖아
네 품 안에서 세상이 내 것이었던 
철없던 시절은 안녕

오늘 바보처럼 
그 자리에 서 있는 거야
비가 내리면 흠뻑 젖으며 
오지 않는 너를 기다려 
나는 행복했어
그 손 잡고 걷던 기억에 
또 뒤돌아 봐 네가 서 있을까 봐

난 모르겠어 세상 살아가는 게
늘 다른 누굴 찾는 일 인지     
커피 향 가득한 이 길 찾아오며
그제야 조금 웃었던 나야

처음이었어 
그토록 날 떨리게 한 사람은 
너뿐이잖아
누구보다 더 사랑스럽던 네가 
왜 내게서 떠나갔는지

오늘 바보처럼 
그 자리에 서 있는 거야
비가 내리면 흠뻑 젖으며 
오지 않는 너를 기다려 
나는 행복했어
그 손 잡고 걷던 기억에 
또 뒤돌아 봐 
네가 서 있을까 봐

그 자리에서 매일 알아가 
조금씩 변해가는 내 모습은 
먼 훗날엔 그저 웃어줘

난 행복해
오늘 여긴 그 때처럼 아름다우니

괜히 바보처럼 
이 자리에 서 있는 거야
비가 내리면 흠뻑 젖으며 
오지 않는 너를 기다려
나는 행복했어 (나는 행복해)
광화문 이 길을 다시 한번 뒤돌아 봐 
네가 서 있을까 봐"
팡파레,다비치,"2,862","코끝을 간지럽히는 살랑 부는 바람이
눈 감으면 어디든 네 곁에 데려가 주길
어느새 내 맘이 춤을 추네
한없이 예쁜 날이야
꿈꾸던 시간이 마치 오늘인 것만 같아
맘이 두근거리다 심장이 쿵 떨어져
후 살며시 네가 불어와
눈부신 하늘이 되어 다 물들어가요
유난히 달콤한 햇살 팡파레를 울려요
한껏 들뜬 발걸음으로 반겨줘요
따스한 그대의 품속으로
바쁘게 달려가 힘껏 안겨볼래요
시작될 거야 너와 내 이야기
샤라랄 라라랄 라라랄 꽃눈이 내려요
옷장 가득히 싱그러운 설렘이 하나둘
아껴 둔 마음 꺼내 입고서
널 만나러 가요
살며시 네가 불어와
눈부신 하늘이 되어 다 물들어가요
유난히 달콤한 햇살 팡파레를 울려요
한껏 들뜬 발걸음으로 반겨줘요
따스한 그대의 품속으로
바쁘게 달려가 힘껏 안겨볼래요
시작될 거야 너와 내 이야기
때론 빗방울 떨어져 잠시 우리 옷깃을 적셔
찡그린 날도 있겠지만
상상만 해도 찬란한 꿈을 꾸는 거야
하늘에 꽃눈이 내려 여기저기 날려요
머리가 어지러울 만큼 행복해요
웅크렸던 만큼
소중히 내가 지켜 갈게요
그대와 함께하는 사랑스런 날이야
유난히 달콤한 햇살 팡파레를 울려요
한껏 들뜬 발걸음으로 반겨줘요
따스한 그대의 품속으로
바쁘게 달려가 힘껏 안겨볼래요
시작될 거야 너와 내 이야기
샤라랄 라라랄 라라랄 꽃눈이 내려요"
그대가 내 안에 박혔다(그내박),순순희(기태),763,"한참을 하늘을 보고 걸어 갔어
내 지난 사랑은 온통 미련으로 가득한데
사랑이 있다는 말은 믿지 않아
그렇게 그렇게 그저 살아
사는 게 힘겨워서 버거워서 무너지고 싶던
그 날에 햇살처럼 그댄 내게 왔다
그대가 내 안에 박혔다
그대가 내 맘을 녹였다
그대가
나밖에 몰랐던 내가 사랑을 배워가고 있다
겨울같은 시간이 와도 꽃은 꺾지 않겠다
나 이제야 이제야 숨을 쉰다
너와
사는 게 힘겨워서 버거워서 무너지고 싶던
그 날에 햇살처럼 그댄 내게 왔다
그대가 내 안에 박혔다
그대가 내 맘을 녹였다
그대가
나밖에 몰랐던 내가 사랑을 배워가고 있다
겨울같은 시간이 와도 꽃은 꺾지 않겠다
나 이제야 이제야 숨을 쉰다
너와
한없이 춥기만 했던 어둡던 지난 밤들은
오늘을 위한 시련이었다
흩어진 내 맘이 길을 잃어도
아픈 시간이 와도
그대와 함께 걷겠다 내 전부를 걸겠다
그대와
그대가 내 안에 박혔다
그대가 내 맘을 녹였다
그대가
나밖에 몰랐던 내가 사랑을 배워가고 있다
겨울같은 시간이 와도 꽃은 꺾지 않겠다
나 이제야 이제야 꿈을 꾼다
너와"
Monologue,테이(Tei),"2,863","다 잊었다는 거짓말
또 해 버렸죠
내 마음에 그대란 사람
없다고 했죠
너무나 쉽게 잊혀졌다고
이젠 남이라고
서툰 내 사랑에 지쳐 떠난 그대
너무 많이 울려서
잡을 용기조차 낼 수 없었죠
미안해요 내 사랑아
다신 나 같은 사람 만나지 마요
혹시 찾아가도 두 번 다시
나를 허락해 주지 마요
그댄 여리고 너무 착해서
싫단 말도 잘 못하는데
많이 부족한 나를 사랑한 그대
이거면 됐어요 더 이상은
그대 불행하지 않도록
나 이쯤에서 없어지는 게
그댈 위한 나의 사랑인 걸요
너무 투명해서 때론 불안했죠
제멋대로 살아온 나를
감당할 수 없을 것 같죠
미안해요 내 사랑아
다신 나 같은 사람 만나지 마요
혹시 찾아가도 두 번 다시
나를 허락해 주지 마요
그댄 여리고 너무 착해서
싫단 말도 잘 못하는데
고마웠어요 나를 사랑해 줘서
나 같은 사람이 두 번 다시
감히 받을 수 없는 사랑
그대 때문에 행복했어요
울지 마요 그대
잘 생각해 봐요
나쁜 일들만 가득했던 우리
다 잊어야 해요
다신 나 같은 사람 만나지 마요
혹시 찾아가도 두 번 다시
나를 허락해 주지 마요
그댄 여리고 너무 착해서
싫단 말도 잘 못하는데
많이 부족한 나를 사랑한 그대
이거면 됐어요
더 이상은 그대 불행하지 않도록
나 이쯤에서 없어지는 게
그댈 위한 나의 사랑인 걸요"
나의 X에게,경서,"4,660","우리 다시 만날래
예쁘게 빛나던
모든 추억들이
너무 그리워
너의 품에 안길래
이 밤이 새도록
네게 말할 거야
너를 좋아한다고
안녕 그대야
요즘 어떻게 지내
가로수길 걷다가
생각이 나서
행복해 보이는 사람들 속에
우리 둘만 없어서
어색했었어
늘 집에 갈 땐
항상 뒤돌아보면
날 보며 웃어주던
네가 생각났어
우리 다시 만날래
예쁘게 빛나던
모든 추억들이
너무 그리워
너의 품에 안길래
이 밤이 새도록
네게 말할 거야
너를 좋아한다고
토요일마다 가던
한강공원에
이어폰 하나씩
나눠끼고서
벚꽃엔딩같이 듣고 있으면
부러울 게 없었어
너만 있으면
널 사랑할 때
내가 너무 그리워
날 보며 웃어주던
네가 보고 싶어
우리 다시 만날래
예쁘게 빛나던
모든 추억들이
너무 그리워
너의 품에 안길래
이 밤이 새도록
네게 말할 거야
너를 좋아한다고
같이 별 보러 갈래
널 다시 만나면
네 옆에 기대서
잠들고 싶어
너의 품에 안길래
이 밤이 새도록
내 곁에 있어줘
내겐 너뿐이라고"
내가 널 지켜줄게,"폴킴(Paul Kim)
											CONNECT 아티스트",123,"나의 맘이 어느새 또다시
네가 있는 곳을 향해 걸어가고 있어
숨길 수 없는 너를 향한 나의 마음
멈출 수 없는 널 향한 발걸음

내가 널 지켜줄게
어떤 순간이 와도
어떤 세상에도
그저 네 곁에서 나
난 널 위해
모든 시간 속에 함께할게
내 맘에 소중히 새겨놓은
니 모습 너의 향기
기억할 수 있는 것
이 모든건 너를 향한 길이었으니까

무뎌진 채로 메말라있던 내 맘에
스며들어와 숨 쉴 수있어서

내가 널 지켜줄게
어떤 순간이 와도
어떤 세상에도
그저 네 곁에서 나
난 널 위해
모든 시간 속에 함께할게
내 맘에 소중히 새겨놓은
니 모습 너의 향기
기억할 수 있는 것
이 모든건 너를 향한 길이었으니까

시리고 차갑던 너의 지나온 날들
감싸줄게 너의 손을 잡고 
절대 놓치지 않을 거야

내가 널 지켜줄게
어떤 순간이 와도
어떤 세상에도
그저 네 곁에서 나
난 널 위해
모든 시간 속에 함께할게
이제는 네가 없는 세상에
살아 숨 쉴 수 없어
내가 가진 모든 걸 다 잃어도
사라져도 너의 곁에 머물고 싶다고"
Harrington,손아영,1,"봄바람에 실려온 꽃향기가
따스한 햇살 아래 행복했던 우릴 감싸네
왠지 모르게 쓸쓸해진 이 거리는
나만 멈춰버린 시간 속에 왜

흩날리는 꽃잎처럼 지나간 우리
사랑 노래처럼 아름다웠던 추억들은

이젠 흐릿한 기억만 남아
가슴 한켠에 빈자리를 남겨
어디선가 너의 향기가 나를 스치고
돌아보니 텅 빈 거리만 남아

함께 걸었던 이 거리
나만 홀로 남겨진 이 길
사랑했던 너의 모습은
아련한 기억으로
흩날리는 꽃잎처럼 지나간 우리
사랑 노래처럼 아름다웠던 추억들은

이젠 흐릿한 기억만 남아
가슴 한켠에 빈자리를 남겨
어디선가 너의 향기가 나를 스치고
돌아보니 텅 빈 거리만 남아

함께 걸었던 이 거리
나만 홀로 남겨진
이 길 사랑했던 너의 모습은
아련한 기억으로
흩날리는 꽃잎처럼 지나간 우리
사랑 노래처럼 아름다웠던 추억들은

이젠 흐릿한 기억만 남아
가슴 한켠에 빈자리를 남겨
어디선가 너의 향기가 나를 스치고
돌아보니 텅 빈 거리만 남아"
그 와중에,이영현,16,"움직여야 해 뭐라도 해야 해
그래야만 해 바쁘게 살아야 해
가만있으면 가만히 있으면
볼 수 없는 그대가 보고 싶기 때문에

미뤄왔던 면허시험도 보고
운동도 하고 기대면 잠이 들 만큼
일에만 매달려도

그 와중에 또 그 와중에
그 틈 사이로 그대가 또 나를 찾아와
그대 손에 끌려 함께 걸었던
그 거리에 혼자 서있다
움츠린 목소리로 불러본다
바쁘게 지내도 그대 생각이나 그 와중에

게을러지면 게으름 피우면
볼 수 없는 그대가 떠오르기 때문에

평소에 꼭 갖고 싶던 옷을 사고
친구를 만나 난 너무 행복하다고
말하고 있었는데

그 와중에 또 그 와중에
그 틈 사이로 그대가 또 나를 찾아와
그대 손에 끌려 함께 걸었던
그 거리에 혼자 서있다
정말 행복하냐고 물어본다

떠나보내야 하지만
떠나 주는 게 맞지만
떠날 수 없어 아쉬움만 남아

그 와중에 또 그 와중에
그댈 보냈던 계절은 더 가까워지고
얼어붙은 겨울도 따듯했었고
그대라서 행복했었던
그 겨울이 다시 올 수 있을까

바쁘게 지내도 그대 생각이나 그 와중에"
안녕,"폴킴(Paul Kim)
											CONNECT 아티스트","9,569","안녕이라는 말을해
짧은 시간을 뒤로 한 채로
여전히 아프겠지만
하룻밤 자고 나면 사라지는 꿈처럼
너를 Oh 잊게 될까 두려워져
무심히 널 떠올리게 되면
불안해지는 맘 어떻게 해야 하니
안녕 이제는 안녕
이 말 도저히 할 수가 없어
너로 가득 찬 내 마음
겨우 내가 할 수 있는 일
너를 사랑하는 거
다시 널 만날 수 있길
아주 오래전부터 정해진 연일지도
너밖에 모를 내가 되었던 그때가
두려워져 널 안고 있으면
자꾸 욕심이나 어쩔 수 없는걸
안녕 이제는 안녕
이 말 도저히 할 수가 없어
너로 가득 찬 내 마음
겨우 내가 할 수 있는 일
너를 사랑하는 거
다시 널 만날 수 있길
굳게 닫힌 저 문이 열리면
그때는 널 다시 볼 수 있을까
잠시 스치듯 만나
운명처럼 날 꽃 피우게 해
매일 널 꿈꾸겠지만
가득 채울 그리움만큼
바라는 건 단 하나
계속 내 곁에 있어줘"
바람처럼 날아서,벤,23,"동그란 달빛이 어느새 
눈썹달이 되었죠 

그대 그 마음도 
달을 닮아 
변한 건 아니겠죠 

혼자 남아 
그댈 그려봤다가 
지워 봤다가 
울컥 눈물 나요 

못 오시면 차라리 
내게 오라 하세요 
소원을 말해주면 

훨훨 훨훨 
날아갈게요 
저 그리움 따라 
그대 잠든 곳에 
같은 하늘 그 어디라도 
갈게요 
바람처럼 날아서 

꿈속에선 
왜 그렇게 다정히 
안아 줬나요   
깨면 아파와요 

혹시 그대 날 찾는 
길을 잃은 건가요 
내 이름 불러주면 

훨훨 훨훨 
날아갈게요 
저 그리움 따라 
그대 잠든 곳에 
같은 하늘 그 어디라도 
갈게요 
바람처럼 날아서  

연못에 비친 얼굴
또르르 눈물 한 방울 
툭 떨어져 물결이 
일렁이네요  
흔들린 세상처럼  

사뿐사뿐 
구름을 밟고
저 반짝이는 
별 바다를 건너가면 
길을 잃은 그대 있을까 
마중 가요  
바람처럼 날아서"
나에게 그대만이,탑현,"1,181","더 이상 나에게
다른 사랑은 없다는 걸
이제 나는 알아요
나에게 사랑은
항상 하나뿐이었다고
나의 사랑은 그대 단 한 사람
나에겐 오직 한 사람 세상
누구보다 내게 소중한 사람
널 사랑해 널 사랑해
이 말 너에게만 하고 싶어
네가 없이 난 살수 없어서 사랑
하나로만 살아가는 나에게
내 마지막 그날까지 사랑으로
남아주길 바라 그대만이
오늘이 지나면 다시
볼 수 없을 것 같아
그대 울지 말아요
시간이 지나서
우리 하나 되는 그날에
나와 함께할 그대 단 한 사람
나에겐 오직 한 사람 세상
누구보다 내게 소중한 사람
널 사랑해 널 사랑해
이 말 너에게만 하고 싶어
네가 없이 난 살수 없어서
사랑 하나로만 살아가는 나에게
내 마지막 그날까지 사랑으로
남아주길 바라 그대만이
소중한 너를 위해서
내게 남아있는 미련 모두 버려도
내 사랑은 내 사랑은
아직 너 하나만 원하는데
영원히 너를 지켜준다는 약속
하나로만 살아가는 나에게
내 사랑은 단 한 사람 다시
태어나도 그대만을 사랑할게"
그런 사람 또 없습니다,이승철,"99,543","천번이고 다시 태어난대도
그런 사람 또 없을테죠 음
슬픈 내 삶을 따뜻하게 해줄
참 고마운 사람입니다
그런 그대를 위해서 나의 심장쯤이야
얼마든 아파도 좋은데
사랑이란 그 말은 못해도
먼곳에서 이렇게
바라만 보아도 모든걸 줄수 있어서
사랑할수 있어서
난 슬퍼도 행복합니다
나 태어나 처음 가슴 떨리는
이런 사랑 또 없을테죠
몰래 감춰둔 오랜 기억속에
단 하나의 사랑입니다
그런 그대를 위해서 아픈 눈물쯤이야
얼마든 참을수 있는데
사랑이란 그 말은 못해도
먼곳에서 이렇게
바라만 보아도 모든걸 줄수 있어서
사랑할수 있어서
난 슬퍼도 행복합니다
아무것도 바라지 않아도
그대 웃어준다면 난 행복할텐데
사랑은 주는거니까 그저 주는거니까
난 슬퍼도 행복합니다"
Test me,Paul Blanco,35,"don't know who I am when I am with u
몰라 이런 난 나조차도
너를 바라보는 내 모습
참 어려운 감정인 듯

왠지 모를 이상한 기분
떨림보단 설렘 같은
너의 눈을 마주칠 때쯤
알게 됐어 내 마음을

Feels like something is changing between us
갑작스럽겠지만

So just test me 나의 마음을
말해 줄게 널 향한 내 진심을
그래 언제든지 just tell me
그 무엇이든 난 할 수 있어

Test me 나의 마음을
말해 줄게 언제 어디가 되었든
지금 나의 마음이 
온전히 너를 향하고 있어

Test me
If u feel it like I do

Test me 
If u feel it like I do

There's no one like you 나에게는
어떤 것보다 아름다운
무엇과도 바꿀 수 없는
우리 함께인 시간들

대체 뭘까 지금 이 기분
떨림보단 설렘 같은
너의 눈을 마주칠 때쯤
알게 됐어 내 마음을

Feels like something is changing between us
갑작스럽겠지만

So just test me 나의 마음을
말해 줄게 널 향한 내 진심을
그래 언제든지 just tell me
그 무엇이든 난 할 수 있어

Test me 나의 마음을
말해 줄게 언제 어디가 되었든
지금 나의 마음이 마음이
온전히 너를 향하고 있어

Test me
If u feel it like I do

Test me 
If u feel it like I do"
