title,artist,like_cnt,lyrics
친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현),"1,339",친구로 지내다 보면 계속 네 옆에 있다 보면 언젠가는 나에게도 기회가 오지 않을까 했어 친구로 지내다 보면 네 눈에 비친 나를 보면 언젠가는 나의 눈에도 네가 있지 않을까 했어 친구로 지내다 보면 네 눈을 보고 있다 보면 슬픔이 드리워져 내 눈에는 네가 없어서 그땐 너무 취해서 아무 말이나 했어 잊어주면 해서 일부러 연락 피했어 기분이 뭣 같아서 위로해 줬으면 했어 근데 넌 헤어졌단 얘기를 하필 내 앞에서 알아 나도 너와 나 가질 수 없는 건 단 하나 다름 아닌 사랑이라는 그 사실을 알고 싶지 않은데 아니 끝내 믿고 싶지 않았는데 친구로 지내다 보면 계속 네 옆에 있다 보면 언젠가는 나에게도 기회가 오지 않을까 했어 친구로 지내다 보면 네 눈에 비친 나를 보면 언젠가는 나의 눈에도 네가 있지 않을까 했어 친구로 지내다 보면 심심하게 전한 미안하단 말과 씁쓸하게 답한 괜찮다는 나와 넌 뻔뻔하디 뻔한 결말로 끝나는 동화 울다 지쳐 잠든 나와 꼭 그때 울리는 네 전화 빽빽하지 너에 대한 기억이 한 켠에다가 다 모아 가지런히 한 번으로도 족한 Love story 아니 한 곡으론 부족한 Full story 백이면 백 다 맞춰줬지 네게 그 덕에 해가 지면 그제야 아침인 내 시계 또 아직 아물지 않은 상처에 흠집을 내는 너 덕에 웬만한 사랑엔 아프지 않아 이젠 친구로 지내다 보면 계속 네 옆에 있다 보면 언젠가는 나에게도 기회가 오지 않을까 했어 친구로 지내다 보면 계속 네 옆에 있다 보면 언젠가는 나에게도 기회가 오지 않을까 했어 친구로 지내다 보면 네 눈에 비친 나를 보면 언젠가는 나의 눈에도 네가 있지 않을까 했어 친구로 지내다 보면 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
이제 나만 믿어요,임영웅,"15,029",무얼 믿은 걸까 부족했던 내게서 나조차 못 믿던 내게 여태 머문 사람 무얼 봤던 걸까 가진 것도 없던 내게 무작정 내 손을 잡아 날 이끈 사람 최고였어 그대 눈 속에 비친 내 모습 이제는 내게서 그댈 비춰줄게 궂은 비가 오면 세상 가장 큰 그대 우산이 될게 그댄 편히 걸어가요 걷다가 지치면 내가 그대를 안고 어디든 갈게 이제 나만 믿어요 나만 두고 가던 나만 스쳐 간 행운이 모여 그대가 되어서 내게 와준 거야 궂은 비가 오면 세상 가장 큰 그대 우산이 될게 그댄 편히 걸어가요 걷다가 지치면 내가 그대를 안고 어디든 갈게 이제 나만 믿어요 나의 마지막 주인공이 되어 다신 누구 앞에서도 그대는 고개 숙이지 마요 내가 보지 못했던 홀로 고단했던 시간 고맙고 미안해요 사랑해요 이 세상은 우리를 두고 오랜 장난을 했고 우린 속지 않은 거야 이제 울지 마요 좋을 땐 밤새도록 맘껏 웃어요 전부 그대 꺼니까 그대는 걱정 말아요 이제 나만 믿어요 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
독백,정동원,"1,083",사랑은 잊어도 돼 언젠가 떠날 테니까 이별도 잊어야 해 사랑이 미워하니까 밤이 오면 밤이 오면 어디에서 나는 울어야 하나 외로울 땐 혼자 걷구요 슬퍼지면 혼자 울어요 지친 저 꽃처럼 아픈 저 별처럼 오늘도 나는 혼자 울어요 그 모습 잊어도 돼 내 곁을 떠날 테니까 그 마음 잊어야 해 이별이 아플 테니까 밤이 가면 밤이 가면 어디에서 나는 울어야 하나 외로울 땐 혼자 걷구요 슬퍼지면 혼자 울어요 지친 저 꽃처럼 아픈 저 별처럼 오늘도 나는 혼자 울어요 지쳐버린 저 꽃처럼 아파하는 저 별처럼 오늘도 나는 오늘도 나는 혼자서 혼자서 울어요 혼자서 혼자서 울어요 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
고리,정동원,627,가슴에 흐르는 눈물로  닦을 수 없는 그 이름  수천 번 수만 번 돌아서도  당신은 나의 그림자  미워하면 왜 미안해지고  멀어지면 왜 그리워지나  무거워 내려놓고 싶은 짐 왜 또 당신 날 살게 하나요  우리가 만나 운명인가요  운명이라 만난 건가요  아픔이 정녕 사랑인가요  사랑이 아픔인가요  간절할수록 외로워지고  외로울수록 간절해지는  텅 빈 내 마음 당신 아니면  아무도 채워줄 수 없어요  우리가 만나 운명인가요  운명이라 만난 건가요  아픔이 정녕 사랑인가요  사랑이 아픔인가요  시작도 끝도 없는 고리로  우리는 이어져 있어요 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
여백,정동원,"2,817",얼굴이 잘생긴 사람은 늙어 가는 게 슬프겠지 아무리 화려한 옷을 입어도 저녁이면 벗게 되니까 내 손에 주름이 있는 건 길고 긴 내 인생에 훈장이고 마음에 주름이 있는 건 버리지 못한 욕심에 흔적 청춘은 붉은 색도 아니고 사랑은 핑크빛도 아니더라 마음에 따라서 변하는 욕심 속 물감의 장난이지 그게 인생인거야 전화기 충전은 잘 하면서 내 삶은 충전하지 못하고 사네 마음에 여백이 없어서 인생을 쫓기듯 그렸네 청춘은 붉은 색도 아니고 사랑은 핑크빛도 아니더라 마음에 따라서 변하는 욕심 속 물감의 장난이지 그게 인생인거야 전화기 충전은 잘 하면서 내 삶은 충전하지 못하고 사네 마음에 여백이 없어서 인생을 쫓기듯 그렸네 마지막 남은 나의 인생은 아름답게 피우리라 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
잘가요 내사랑,정동원,"1,643",오늘이 지나가면 우리는 다시는 볼 수 없겠죠 서로를 가슴속에 묻고서 또 하루 살아가겠죠 미안해요 잘해주지 못해서 나 때문에 고생만 해서 잘 가요 내 사랑 이젠 아프지 마요 잘 가요 내 사랑 다신 울지도 마요 그리워 그리워 너무 그리울 때면 눈물 한 방울로 잊어요 나나나나 나나나나 잊진 않을게요 나나나나 나나나나 잘 가요 내 사랑 비좁은 내 안에서 살면서 얼마나 힘들었나요 시간을 돌릴 수만 있다면 조금 더 사랑할 텐데 고마워요 이 못난 날 만나서 좋은 추억 만들어줘서 잘 가요 내 사랑 이젠 아프지 마요 잘 가요 내 사랑 다신 울지도 마요 그리워 그리워 너무 그리울 때면 눈물 한 방울로 잊어요 사랑해 사랑해 아껴둔 이 한마디 그댈 만나 행복했어요 나나나나 나나나나 잊진 않을게요 나나나나 나나나나 잘 가요 내 사랑 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
진짜배기,이명화,91,궁딩이가 으쯘다고 모라하나요 뱃살이 으쯘다고 모라하나요 내 살이에요 내꺼예요 진짜 진짜예요  월세를 못받아도 따수운 마음  관리가 힘들어도 정있는 여자 월세내세요 찾아갑니다 진짜 502호  세냥짜리 목걸이도 진짜배기 게루마늄 팔찌도 진짜배기 솔방울같은 머리도진짜배기 진짜 진짜배기  잼민이가 대들어도 웃어주고요 코끼리가 찾아와도 웃어주고요 싸나운 눈은 원래 그래요 진짜 진짜예요  안녕하세요 이명화입니다  항시 즐거웁개 유쾌 상쾌 통쾌 통통통  예 그래요  궁딩이가 으쯘다고 모라하나요 뱃살이 으쯘다고 모라하나요 내 살이에요 내꺼예요 진짜 진짜예요  월세를 못받아도 따수운 마음  관리가 힘들어도 정있는 여자 월세내세요 찾아갑니다 진짜 502호  세냥짜리 목걸이도 진짜배기 게루마늄 팔찌도 진짜배기 솔방울같은 머리도진짜배기 진짜 진짜배기  세냥짜리 목걸이도 진짜배기 게루마늄 팔찌도 진짜배기 솔방울같은 머리도진짜배기 진짜 진짜배기  잼민이가 대들어도 웃어주고요 코끼리가 찾아와도 웃어주고요 싸나운 눈은 원래 그래요 진짜 진짜예요  진짜 진짜배기 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
그대가 웃으면 좋아,박지현,598,그대가 웃고 있으면 나도 웃음이 나와 그대가 웃고 있으면 무장해제가 완료 오우 그대가 울고 있으면 내 가슴 무너지고 어떻게 달래야 하나 오우 노 당신은 웃는 게 예뻐 푸르른 하늘처럼 볼수록 아름다워 파도에 흘러가는 눈부신 햇살 같아 오우오 가슴이 두근거려 설레는 기분이야 변하지 않는 내 마음 다 보여주고 싶어 오오 오우오 그대를 웃게 만드는 이유가 되고 싶어 험한 길 내가 갈 테니 항상 그대는 웃기만 해 그대가 울고 있으면 내 가슴 무너지고 어떻게 달래야 하나 오우 노 당신은 웃는 게 예뻐 지나온 시간들이 아쉽고 그리워도 우리의 사랑만은 변하지 않을 거야 오우오 나이가 들어가고 서럽고 두려워도 변하지 않는 단 하나 너에겐 내가 있어 오오 오우오 시간이 흐른 어느 날 오늘을 잊지 마요 그대와 내가 닮아가 버린 서로의 웃는 모습 그대와 내가 닮아가 버린 서로의 웃는 얼굴 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
뱃놀이,정동원,"1,267",어기야 디여차 따뜻하게 입어라 신경 쓰이니까 오다 주웠다 받아 별거 아니니까 툭하고 던진 맘에 올라가는 입가 거친 내 매력에 너 납치된 거야 어머 어머 뭐니 어쩜 이렇게 좋니 흔들흔들 어질하도록 너를 격하게 아껴줄 테니 내게 맡겨 우리는 운명인 거야 나만의 님이 돼주오 떠가는 저 배 위에 함께 노닐 나의 님이 돼주오 저 푸른 바다 위에 어기야 디여차 사랑하는 나의 님과 어기야 디여 어기여차 뱃놀이 가잔다 영차 영차 노를 젓자 젓자 가자 가자 저 바다로 가자 저 달님이 부르는 우리의 노랫말은 물결 위에 뿌려져 물비늘 되는구나 어머 어머 뭐니 어쩜 이렇게 좋니 흔들흔들 어질하도록 너를 격하게 아껴줄 테니 내게 맡겨 우리는 운명인 거야 나만의 님이 돼주오 떠가는 저 배 위에 함께 노닐 나의 님이 돼주오 저 푸른 바다 위에 어기야 디여차 사랑하는 나의 님과 어기야 디여 어기여차 뱃놀이 가잔다 노을 진 하늘을 지나 휘영청 밝은 그 달이 걸린 밤하늘을 바라보다 해가 뜨는 새벽에도 우린 함께 그대여 나의 님이 되어 주오 그대의 님이 나 되게 해 주오 거친 바람이 불어도 지켜 줄 수 있게 나만의 님이 돼주오 떠가는 저 배 위에 함께 노닐 나의 님이 돼주오 저 푸른 바다 위에 어기야 디여차 사랑하는 나의 님과 어기야 디여 어기여차 뱃놀이 가잔다 어야 디여 어야 디여 어야 디여 어야 디여 닻을 올려 노를 저어서 가자 어야 디여 어야 디여 어야 디여 어야 디여 뱃놀이 가잔다 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
못난놈,박지현,571,남 속이고 사는 게 그리 좋더냐 두 다린 뻗고 잘 자니 자식 낳았다고 미역국 드신 애미 생각나지도 않더냐 무엇을 주워 먹고 그 몹쓸 심보냐 숯덩이 같은 인생아 일 더하기 일은 이 그리 가르쳤건만 구구단 밤에 배웠더냐 못난 놈 남 속이고 사는 게 그리 좋더냐 두 다린 뻗고 잘 자니 자식 낳았다고 잔치 벌이신 애비 생각 나지도 않더냐 무엇을 주워 먹고 그 몹쓸 심보냐 숯덩이 같은 인생아 올바르게 살라고 그리 가르쳤건만 소귀에 경 읽기냐 못난 놈 소귀에 경 읽기냐 못난 놈 Bugs 님이 등록해 주신 가사입니다 가사 오류 제보
